,Date,Description,Category,Amount,Account,Account #,Institution,Month,Week,Transaction Id,Account Id,Check Number,Full Description,Date Added
,10/16/2023,Trailer Permit,Camper,-$20.44,Chase Freedom,xxxx8374,Chase Bank,10/1/2023,10/15/2023,f9a6ae9f6cgcf8d4066dced1,76b2c15ae4fabbc100g312cb,,Trailer Permit     xxx-xxx-5300,10/16/2023
,10/16/2023,Spin,Fun,-$58.13,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2023,10/15/2023,ee008ggggbe32f4bdbb3fgg9,8bcf3af8b1g4e6de2fgbgd1e,,Spin     xxx-xxx-5865,10/16/2023
,10/16/2023,Lifewise,Insurance,-$241.26,Chase Freedom,xxxx8374,Chase Bank,10/1/2023,10/15/2023,0c61ca9daa2gb9c1fgc1fefb,76b2c15ae4fabbc100g312cb,,Lifewise,10/16/2023
,10/16/2023,Kaiser Pharmacy,Pharmacy,-$43.24,Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2023,10/15/2023,b3ccgegaedee7aacad96a8e5,6f444bde8771fgc0e3cgf538,,Kaiser Pharmacy     xxx-xxx-1248,10/16/2023
,10/15/2023,Starbucks,Snacks/Coffee,-$25.69,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2023,10/15/2023,7b5fc3cg5bg0c5dgdc641dbb,a5fe955fe0ga85gdagecegdf,,Starbucks     xxx-xxx-6073,10/15/2023
,10/14/2023,Spin,Fun,-$65.73,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2023,10/8/2023,db1ff8gbab1a2355fac0ff27,8bcf3af8b1g4e6de2fgbgd1e,,Spin,10/14/2023
,10/14/2023,Albertsons,Groceries,-$78.55,Discover Platinum,xxxx6374,Discover,10/1/2023,10/8/2023,8dffg4g3gd1fda5agdbeba3d,eb2fdb0bffd1de7e68ga976g,,Albertsons,10/14/2023
,10/14/2023,The Red Balloon,Gifts,-$48.60,Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2023,10/8/2023,d1a5g99bg5b25ga37g5fadga,6f444bde8771fgc0e3cgf538,,The Red Balloon     xxx-xxx-6646,10/14/2023
,10/14/2023,Amazon,Gifts,-$28.21,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2023,10/8/2023,3039cfde6451097db4eb4e2a,a5fe955fe0ga85gdagecegdf,,Amazon     xxx-xxx-1170,10/14/2023
,10/14/2023,Cricket Wireless,Cell Phone,-$85.00,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2023,10/8/2023,bfd3e62a891e65b19gfcae2d,a5fe955fe0ga85gdagecegdf,,Cricket Wireless     xxx-xxx-2814,10/14/2023
,10/13/2023,The Guitar Store,Hobbies,-$11.59,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2023,10/8/2023,57gf8d56d94e1cb672gcc2ad,a5fe955fe0ga85gdagecegdf,,The Guitar Store     xxx-xxx-9470,10/13/2023
,10/13/2023,Blick Art,Hobbies,-$17.35,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2023,10/8/2023,a42age9c398e5107cg0bdbag,8bcf3af8b1g4e6de2fgbgd1e,,Blick Art     xxx-xxx-4137,10/13/2023
,10/13/2023,The Red Cross,Donations,-$30.00,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2023,10/8/2023,ddgcgf1f65f40b49859b0ca1,8bcf3af8b1g4e6de2fgbgd1e,,The Red Cross,10/13/2023
,10/13/2023,Capitol Hill Apartments,Rent,"-$1,131.33",Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2023,10/8/2023,fgdfb346cfga917cfc2ceb0d,8bcf3af8b1g4e6de2fgbgd1e,,Capitol Hill Apartments     xxx-xxx-3868,10/13/2023
,10/12/2023,Flying Fish,Restaurants,-$42.73,Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2023,10/8/2023,4c20c2db5abad994ac2gd37f,6f444bde8771fgc0e3cgf538,,Flying Fish     xxx-xxx-4603,10/12/2023
,10/12/2023,The Sierra Club,Donations,-$30.00,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2023,10/8/2023,d10cad2f9d0ge77cf4faee0e,8bcf3af8b1g4e6de2fgbgd1e,,The Sierra Club     xxx-xxx-1237,10/12/2023
,10/11/2023,Homeaway,Vacation,-$103.15,Chase Freedom,xxxx8374,Chase Bank,10/1/2023,10/8/2023,fdg98gd8c5ffe357836b6ea1,76b2c15ae4fabbc100g312cb,,Homeaway,10/11/2023
,10/10/2023,Liberty,Snacks/Coffee,-$28.31,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2023,10/8/2023,d4c5b23c5ff1f2c8ea9d68dd,a5fe955fe0ga85gdagecegdf,,Liberty     xxx-xxx-8396,10/10/2023
,10/9/2023,Patagonia,Clothes/Gear,-$27.68,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2023,10/8/2023,8febbbd636570eb635gbgc4c,8bcf3af8b1g4e6de2fgbgd1e,,Patagonia,10/9/2023
,10/9/2023,AppleTv,Streaming,-$28.55,Discover Platinum,xxxx6374,Discover,10/1/2023,10/8/2023,00f2a2efbafedad15c0dgfaa,eb2fdb0bffd1de7e68ga976g,,AppleTv     xxx-xxx-3465,10/9/2023
,10/9/2023,Albertsons,Groceries,-$170.66,Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2023,10/8/2023,ea948a98agbe5a22eaafcgcg,6f444bde8771fgc0e3cgf538,,Albertsons,10/9/2023
,10/8/2023,The Guitar Store,Hobbies,-$11.94,Discover Platinum,xxxx6374,Discover,10/1/2023,10/8/2023,daaaf307aae5gc95g1ecc3ec,eb2fdb0bffd1de7e68ga976g,,The Guitar Store,10/8/2023
,10/8/2023,Mailboxes Etc,Misc,-$13.89,Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2023,10/8/2023,bddg4bg8faegae5egb578eg9,6f444bde8771fgc0e3cgf538,,Mailboxes Etc     xxx-xxx-8553,10/8/2023
,10/8/2023,Renfe,Vacation,-$130.51,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2023,10/8/2023,e412da50c4bgdd40d31d8bbb,a5fe955fe0ga85gdagecegdf,,Renfe,10/8/2023
,10/8/2023,Whole Foods,Groceries,-$132.02,Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2023,10/8/2023,cccd4b2ae5bbf18fdbged61d,6f444bde8771fgc0e3cgf538,,Whole Foods,10/8/2023
,10/8/2023,Renton Healing Art Studio,Gym/Yoga,-$39.99,Discover Platinum,xxxx6374,Discover,10/1/2023,10/8/2023,ffcg26af13c9dfcbbe4d7g9g,eb2fdb0bffd1de7e68ga976g,,Renton Healing Art Studio,10/8/2023
,10/7/2023,BP,Gas,-$49.40,Chase Freedom,xxxx8374,Chase Bank,10/1/2023,10/1/2023,74ba8a162ga464dgf5dbc1b6,76b2c15ae4fabbc100g312cb,,BP     xxx-xxx-5032,10/7/2023
,10/7/2023,Tower Records,Hobbies,-$15.20,Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2023,10/1/2023,93e7bgg42bcgfb768acbf59e,6f444bde8771fgc0e3cgf538,,Tower Records,10/7/2023
,10/7/2023,Better Homes & Gardens,Subscriptions,-$18.26,Discover Platinum,xxxx6374,Discover,10/1/2023,10/1/2023,gafegcb9787081gab0a5c427,eb2fdb0bffd1de7e68ga976g,,Better Homes & Gardens,10/7/2023
,10/7/2023,Flying Fish,Restaurants,-$76.52,Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2023,10/1/2023,g5ab9cbffefcd2deaa71ggf9,6f444bde8771fgc0e3cgf538,,Flying Fish     xxx-xxx-8952,10/7/2023
,10/7/2023,Lumen Concessions,Restaurants,-$57.87,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2023,10/1/2023,dbgdbeb0e5fg8c0b48e7d58e,8bcf3af8b1g4e6de2fgbgd1e,,Lumen Concessions,10/7/2023
,10/7/2023,Get Hot Yoga,Gym/Yoga,-$39.99,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2023,10/1/2023,e0cbbgg392c59ga26bbg6ad9,a5fe955fe0ga85gdagecegdf,,Get Hot Yoga     xxx-xxx-8700,10/7/2023
,10/6/2023,Better Homes & Gardens,Subscriptions,-$12.59,Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2023,10/1/2023,87adg9fd7afeg6e1d80b14e8,6f444bde8771fgc0e3cgf538,,Better Homes & Gardens,10/6/2023
,10/5/2023,Patagonia,Clothes/Gear,-$28.99,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2023,10/1/2023,e33a2dbg58b3211e8bege9e7,8bcf3af8b1g4e6de2fgbgd1e,,Patagonia,10/5/2023
,10/5/2023,Puget Sound Energy,Utilities,-$110.00,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2023,10/1/2023,6d6g2b278g9df5g33c3eb606,8bcf3af8b1g4e6de2fgbgd1e,,Puget Sound Energy,10/5/2023
,10/5/2023,Keeley Practitioners,Guidance,-$142.88,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2023,10/1/2023,5f1dbgbf7ceca355cecff54d,8bcf3af8b1g4e6de2fgbgd1e,,Keeley Practitioners     xxx-xxx-7769,10/5/2023
,10/4/2023,Allstate,Car Insurance,-$324.50,Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2023,10/1/2023,6cb37ffb29a9091ec5ba58a5,6f444bde8771fgc0e3cgf538,,Allstate,10/4/2023
,10/4/2023,Office Depot,Misc,-$20.27,Discover Platinum,xxxx6374,Discover,10/1/2023,10/1/2023,a5dca699aggbgbbgf34bd6a1,eb2fdb0bffd1de7e68ga976g,,Office Depot,10/4/2023
,10/3/2023,Texaco,Camper,-$39.73,Discover Platinum,xxxx6374,Discover,10/1/2023,10/1/2023,cfbg19436f11ba9bfff3bd7b,eb2fdb0bffd1de7e68ga976g,,Texaco     xxx-xxx-1398,10/3/2023
,10/2/2023,Nordstrom,Clothes/Gear,-$53.17,Discover Platinum,xxxx6374,Discover,10/1/2023,10/1/2023,e2ac52e7ea3a5c1abg038835,eb2fdb0bffd1de7e68ga976g,,Nordstrom,10/2/2023
,10/2/2023,Southwest Airlines,Vacation,-$128.31,Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2023,10/1/2023,3fc9g1gfd8gge22d1e16ac74,6f444bde8771fgc0e3cgf538,,Southwest Airlines,10/2/2023
,10/2/2023,CenturyLink,Internet,-$87.50,Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2023,10/1/2023,cfdgg9dd365gg49d134d65d3,6f444bde8771fgc0e3cgf538,,CenturyLink     xxx-xxx-4117,10/2/2023
,10/1/2023,Sam's Body Shop,Fees/Repairs/Maint.,-$30.02,Chase Freedom,xxxx8374,Chase Bank,10/1/2023,10/1/2023,b93e76gbcbe5dec3g0c0eca8,76b2c15ae4fabbc100g312cb,,Sam's Body Shop     xxx-xxx-8097,10/1/2023
,10/1/2023,Shell,Gas,-$54.36,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2023,10/1/2023,2a8aga4dae7be7997bb12e9d,a5fe955fe0ga85gdagecegdf,,Shell     xxx-xxx-7047,10/1/2023
,10/1/2023,The Paramount,Fun,-$66.56,Discover Platinum,xxxx6374,Discover,10/1/2023,10/1/2023,bf1dabf5f3ed46b7ad4ab612,eb2fdb0bffd1de7e68ga976g,,The Paramount,10/1/2023
,10/1/2023,Walgreens,Pharmacy,-$48.73,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2023,10/1/2023,2g94ga77892d1ffd8eegdf8g,8bcf3af8b1g4e6de2fgbgd1e,,Walgreens,10/1/2023
,10/1/2023,Starbucks Payroll,Paycheck,"$5,500.00",Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2023,10/1/2023,23d64e6251f07bdc9e7036fa,6f444bde8771fgc0e3cgf538,,Starbucks Payroll     xxx-xxx-6747,10/1/2023
,9/28/2023,Best Buy,Gifts,-$44.10,Inspirus Checking,xxxx0021,Inspirus CU - Bank,9/1/2023,9/24/2023,bcdfg5eb5gd7a4acfd0ee5ad,8bcf3af8b1g4e6de2fgbgd1e,,Best Buy,9/28/2023
,9/28/2023,Cricket Wireless,Cell Phone,-$85.00,Discover Platinum,xxxx6374,Discover,9/1/2023,9/24/2023,c2f5b2a8dc8ec97c984cag2a,eb2fdb0bffd1de7e68ga976g,,Cricket Wireless     xxx-xxx-5952,9/28/2023
,9/28/2023,Capitol Hill Apartments,Rent,"-$1,131.33",Discover Platinum,xxxx6374,Discover,9/1/2023,9/24/2023,dcfb3b639b4d9ca14ad4g3b8,eb2fdb0bffd1de7e68ga976g,,Capitol Hill Apartments     xxx-xxx-3191,9/28/2023
,9/27/2023,BP,Gas,-$38.28,Inspirus Checking,xxxx0021,Inspirus CU - Bank,9/1/2023,9/24/2023,d3bdeeed8064fgf006d4cg6f,8bcf3af8b1g4e6de2fgbgd1e,,BP,9/27/2023
,9/27/2023,Nordstrom,Clothes/Gear,-$106.28,Bank of America Visa Signature,xxxx2521,Bank of America,9/1/2023,9/24/2023,1466515d294fb6ae4af55e0g,a5fe955fe0ga85gdagecegdf,,Nordstrom     xxx-xxx-4942,9/27/2023
,9/26/2023,Toyota Financing,Prius Loan,-$950.00,Inspirus Savings,xxxx0001,Inspirus CU - Bank,9/1/2023,9/24/2023,gbfabcc1e0aefag2bgcge9bd,6f444bde8771fgc0e3cgf538,,Toyota Financing     xxx-xxx-5212,9/26/2023
,9/26/2023,Keeley Practitioners,Guidance,-$143.96,Chase Freedom,xxxx8374,Chase Bank,9/1/2023,9/24/2023,c8acca6gb1f5cae3be2773df,76b2c15ae4fabbc100g312cb,,Keeley Practitioners,9/26/2023
,9/25/2023,Airbnb,Vacation,-$48.16,Discover Platinum,xxxx6374,Discover,9/1/2023,9/24/2023,a0c751c8g0e0g7fda876ea8d,eb2fdb0bffd1de7e68ga976g,,Airbnb,9/25/2023
,9/25/2023,Thai Garden,Restaurants,-$177.73,Discover Platinum,xxxx6374,Discover,9/1/2023,9/24/2023,7ba19g4732aa51b18ge0adfg,eb2fdb0bffd1de7e68ga976g,,Thai Garden     xxx-xxx-1309,9/25/2023
,9/24/2023,Texaco,Gas,-$27.37,Discover Platinum,xxxx6374,Discover,9/1/2023,9/24/2023,9c6cg324bfee7ed20dc69e11,eb2fdb0bffd1de7e68ga976g,,Texaco,9/24/2023
,9/24/2023,Fedex,Misc,-$19.37,Chase Freedom,xxxx8374,Chase Bank,9/1/2023,9/24/2023,3bbe462dgead7gdaa5b22fbe,76b2c15ae4fabbc100g312cb,,Fedex     xxx-xxx-2839,9/24/2023
,9/24/2023,Walgreens,Misc,-$11.03,Discover Platinum,xxxx6374,Discover,9/1/2023,9/24/2023,ed1a37c5edgg0eecbd682e5b,eb2fdb0bffd1de7e68ga976g,,Walgreens     xxx-xxx-7954,9/24/2023
,9/24/2023,Analog,Snacks/Coffee,-$8.65,Bank of America Visa Signature,xxxx2521,Bank of America,9/1/2023,9/24/2023,0dd8ca1bfa46f88acegfcafc,a5fe955fe0ga85gdagecegdf,,Analog,9/24/2023
,9/24/2023,Amazon,Gifts,-$35.94,Bank of America Visa Signature,xxxx2521,Bank of America,9/1/2023,9/24/2023,c4fe592c66da7cd691ffacfe,a5fe955fe0ga85gdagecegdf,,Amazon,9/24/2023
,9/23/2023,Safeway,Groceries,-$161.31,Inspirus Savings,xxxx0001,Inspirus CU - Bank,9/1/2023,9/17/2023,caf6e43fccafdfc9c8gc0bgb,6f444bde8771fgc0e3cgf538,,Safeway,9/23/2023
,9/23/2023,Albertsons,Groceries,-$59.98,Discover Platinum,xxxx6374,Discover,9/1/2023,9/17/2023,cfc22a585a2deg8d1ca8da18,eb2fdb0bffd1de7e68ga976g,,Albertsons,9/23/2023
,9/23/2023,Tenant Rent Payment,Rental Income,$750.00,Inspirus Checking,xxxx0021,Inspirus CU - Bank,9/1/2023,9/17/2023,g38da47aabab2e9efgef0674,8bcf3af8b1g4e6de2fgbgd1e,,Tenant Rent Payment     xxx-xxx-8091,9/23/2023
,9/23/2023,Credit Card Payment Received,Transfer,"$3,525.08",Bank of America Visa Signature,xxxx2521,Bank of America,9/1/2023,9/17/2023,fgbfc9d7a1ffgdce4dgabe97,a5fe955fe0ga85gdagecegdf,,Credit Card Payment Received     xxx-xxx-6545,9/23/2023
,9/22/2023,Texaco,Gas,-$29.90,Discover Platinum,xxxx6374,Discover,9/1/2023,9/17/2023,44bge33dabaf4gcc64c6b534,eb2fdb0bffd1de7e68ga976g,,Texaco     xxx-xxx-3010,9/22/2023
,9/22/2023,Renfe,Vacation,-$53.97,Bank of America Visa Signature,xxxx2521,Bank of America,9/1/2023,9/17/2023,da7a0a21gf664bgb28bdefc6,a5fe955fe0ga85gdagecegdf,,Renfe,9/22/2023
,9/22/2023,Starbucks Payroll,Paycheck,"$5,500.00",Inspirus Savings,xxxx0001,Inspirus CU - Bank,9/1/2023,9/17/2023,d0aecdd3gffcb1da2bg8bage,6f444bde8771fgc0e3cgf538,,Starbucks Payroll,9/22/2023
,9/21/2023,Guitar Center,Hobbies,-$22.16,Inspirus Savings,xxxx0001,Inspirus CU - Bank,9/1/2023,9/17/2023,17ebgc37d0bag7f3a21adgbc,6f444bde8771fgc0e3cgf538,,Guitar Center,9/21/2023
,9/21/2023,Credit Card Payment,Transfer,"-$3,525.08",Inspirus Checking,xxxx0021,Inspirus CU - Bank,9/1/2023,9/17/2023,e937ad6b97gbgg6ac73bgd62,8bcf3af8b1g4e6de2fgbgd1e,,Credit Card Payment,9/21/2023
,9/18/2023,Electronic Frontier Foundation,Donations,-$40.00,Chase Freedom,xxxx8374,Chase Bank,9/1/2023,9/17/2023,e1edagba95f7bb0e6caa30a6,76b2c15ae4fabbc100g312cb,,Electronic Frontier Foundation,9/18/2023
,9/17/2023,Alaska Airlines,Vacation,-$26.39,Bank of America Visa Signature,xxxx2521,Bank of America,9/1/2023,9/17/2023,7e06cg0c2e84bgdb20bc02ag,a5fe955fe0ga85gdagecegdf,,Alaska Airlines     xxx-xxx-6036,9/17/2023
,9/17/2023,Kaiser Pharmacy,Pharmacy,-$43.82,Inspirus Savings,xxxx0001,Inspirus CU - Bank,9/1/2023,9/17/2023,be7e4a7a9e69agedec567083,6f444bde8771fgc0e3cgf538,,Kaiser Pharmacy     xxx-xxx-2938,9/17/2023
,9/16/2023,Peggy's Repair Shop,Camper,-$34.24,Inspirus Savings,xxxx0001,Inspirus CU - Bank,9/1/2023,9/10/2023,eeg46g52g3ef7gbg2ca727de,6f444bde8771fgc0e3cgf538,,Peggy's Repair Shop     xxx-xxx-6558,9/16/2023
,9/16/2023,Amazon Downloads,Streaming,-$22.52,Bank of America Visa Signature,xxxx2521,Bank of America,9/1/2023,9/10/2023,dc7dg5846b06af6a9e0cea3c,a5fe955fe0ga85gdagecegdf,,Amazon Downloads,9/16/2023
,9/16/2023,Coastal Kitchen,Restaurants,-$99.04,Chase Freedom,xxxx8374,Chase Bank,9/1/2023,9/10/2023,201a863d4eggeggab4b1eec0,76b2c15ae4fabbc100g312cb,,Coastal Kitchen     xxx-xxx-2709,9/16/2023
,9/16/2023,Cancer Research Institute,Donations,-$35.00,Inspirus Savings,xxxx0001,Inspirus CU - Bank,9/1/2023,9/10/2023,g93215c9daf8dbb3gbf88a1b,6f444bde8771fgc0e3cgf538,,Cancer Research Institute     xxx-xxx-3884,9/16/2023
,9/16/2023,Housecleaners,Household,-$152.73,Discover Platinum,xxxx6374,Discover,9/1/2023,9/10/2023,bd77810083c1a4a52b53dee6,eb2fdb0bffd1de7e68ga976g,,Housecleaners     xxx-xxx-7465,9/16/2023
,9/16/2023,Renton Healing Art Studio,Gym/Yoga,-$39.99,Discover Platinum,xxxx6374,Discover,9/1/2023,9/10/2023,b13d9gf539a9f9da57e2559a,eb2fdb0bffd1de7e68ga976g,,Renton Healing Art Studio,9/16/2023
,9/15/2023,New Yorker,Subscriptions,-$14.49,Inspirus Checking,xxxx0021,Inspirus CU - Bank,9/1/2023,9/10/2023,e3ff0d3abc9eaf1c1d1b1c4a,8bcf3af8b1g4e6de2fgbgd1e,,New Yorker     xxx-xxx-5766,9/15/2023
,9/15/2023,New Yorker,Subscriptions,-$14.49,Inspirus Checking,xxxx0021,Inspirus CU - Bank,9/1/2023,9/10/2023,61063eb65g6fgg89cac311bg,8bcf3af8b1g4e6de2fgbgd1e,,New Yorker,9/15/2023
,9/15/2023,Herkheimer,Snacks/Coffee,-$17.13,Chase Freedom,xxxx8374,Chase Bank,9/1/2023,9/10/2023,eedfgagcaa0gebeg6adc6be3,76b2c15ae4fabbc100g312cb,,Herkheimer,9/15/2023
,9/15/2023,Best Buy,Gifts,-$20.23,Inspirus Savings,xxxx0001,Inspirus CU - Bank,9/1/2023,9/10/2023,5a87e494g56896dabbg8g5g1,6f444bde8771fgc0e3cgf538,,Best Buy     xxx-xxx-2209,9/15/2023
,9/14/2023,Amazon Downloads,Streaming,-$20.48,Bank of America Visa Signature,xxxx2521,Bank of America,9/1/2023,9/10/2023,1a9badgda8a0ag6cf0ab3c4a,a5fe955fe0ga85gdagecegdf,,Amazon Downloads,9/14/2023
,9/14/2023,CenturyLink,Internet,-$87.50,Bank of America Visa Signature,xxxx2521,Bank of America,9/1/2023,9/10/2023,1eb92b648g2aaa23273f7fbg,a5fe955fe0ga85gdagecegdf,,CenturyLink     xxx-xxx-9388,9/14/2023
,9/13/2023,Patagonia,Clothes/Gear,-$42.57,Discover Platinum,xxxx6374,Discover,9/1/2023,9/10/2023,54g33e5fga5ef112g141e97e,eb2fdb0bffd1de7e68ga976g,,Patagonia     xxx-xxx-2528,9/13/2023
,9/13/2023,HBO Max,Streaming,-$17.99,Bank of America Visa Signature,xxxx2521,Bank of America,9/1/2023,9/10/2023,8eg2degbdcfb7cb5g3ge56f8,a5fe955fe0ga85gdagecegdf,,HBO Max,9/13/2023
,9/12/2023,Slate,Snacks/Coffee,-$13.00,Bank of America Visa Signature,xxxx2521,Bank of America,9/1/2023,9/10/2023,b04a5cbe9ef99b5a8f7ce6ed,a5fe955fe0ga85gdagecegdf,,Slate,9/12/2023
,9/12/2023,Bartells,Pharmacy,-$36.70,Inspirus Savings,xxxx0001,Inspirus CU - Bank,9/1/2023,9/10/2023,8a8dadbgd406c54e47957adc,6f444bde8771fgc0e3cgf538,,Bartells,9/12/2023
,9/11/2023,Peggy's Repair Shop,Camper,-$28.77,Bank of America Visa Signature,xxxx2521,Bank of America,9/1/2023,9/10/2023,a0e218fc4c7ae8f8fgfge4c0,a5fe955fe0ga85gdagecegdf,,Peggy's Repair Shop     xxx-xxx-2705,9/11/2023
,9/11/2023,Seattle Sehawks,Fun,-$35.18,Bank of America Visa Signature,xxxx2521,Bank of America,9/1/2023,9/10/2023,cedbc4ac4d1b0a2gd55aae45,a5fe955fe0ga85gdagecegdf,,Seattle Sehawks     xxx-xxx-3696,9/11/2023
,9/11/2023,New Yorker,Subscriptions,-$14.49,Inspirus Checking,xxxx0021,Inspirus CU - Bank,9/1/2023,9/10/2023,ea2d6bb88fd4afb5a6aa0c00,8bcf3af8b1g4e6de2fgbgd1e,,New Yorker     xxx-xxx-7803,9/11/2023
,9/11/2023,Amtrack,Vacation,-$62.27,Discover Platinum,xxxx6374,Discover,9/1/2023,9/10/2023,05ef5c3e294fgc2fdgc4d6bf,eb2fdb0bffd1de7e68ga976g,,Amtrack,9/11/2023
,9/11/2023,Whole Foods,Groceries,-$169.62,Discover Platinum,xxxx6374,Discover,9/1/2023,9/10/2023,5fg7dddbeceac2ga6gf1f44g,eb2fdb0bffd1de7e68ga976g,,Whole Foods     xxx-xxx-8521,9/11/2023
,9/11/2023,Maple Leaf Movement,Gym/Yoga,-$49.50,Bank of America Visa Signature,xxxx2521,Bank of America,9/1/2023,9/10/2023,ca6daag8c6bddc51e3a32fb7,a5fe955fe0ga85gdagecegdf,,Maple Leaf Movement     xxx-xxx-5775,9/11/2023
,9/9/2023,AAA,Fees/Repairs/Maint.,-$29.99,Inspirus Checking,xxxx0021,Inspirus CU - Bank,9/1/2023,9/3/2023,5d7g8c5gd3bfgad8bb107aef,8bcf3af8b1g4e6de2fgbgd1e,,AAA     xxx-xxx-6486,9/9/2023
,9/9/2023,Spin,Fun,-$30.49,Inspirus Checking,xxxx0021,Inspirus CU - Bank,9/1/2023,9/3/2023,eag3ec0fccc283d63a4c3dde,8bcf3af8b1g4e6de2fgbgd1e,,Spin     xxx-xxx-3937,9/9/2023
,9/9/2023,The Paramount,Fun,-$18.85,Inspirus Checking,xxxx0021,Inspirus CU - Bank,9/1/2023,9/3/2023,gd7ff4a42df55aa235ace6bc,8bcf3af8b1g4e6de2fgbgd1e,,The Paramount     xxx-xxx-2992,9/9/2023
,9/9/2023,Guitar Center,Hobbies,-$39.18,Bank of America Visa Signature,xxxx2521,Bank of America,9/1/2023,9/3/2023,9633cc6b63gc5g743fdb43ed,a5fe955fe0ga85gdagecegdf,,Guitar Center,9/9/2023
,9/8/2023,Southwest Airlines,Vacation,-$28.90,Discover Platinum,xxxx6374,Discover,9/1/2023,9/3/2023,8d6ccgb59b7e52dee40g6bab,eb2fdb0bffd1de7e68ga976g,,Southwest Airlines,9/8/2023
,9/8/2023,Bartells,Pharmacy,-$24.71,Discover Platinum,xxxx6374,Discover,9/1/2023,9/3/2023,49c9gdd2gdaccagdceaf0a68,eb2fdb0bffd1de7e68ga976g,,Bartells     xxx-xxx-7224,9/8/2023
,9/7/2023,Pacific Place Theater,Fun,-$35.10,Bank of America Visa Signature,xxxx2521,Bank of America,9/1/2023,9/3/2023,ed4db9bce560egdaf5d5cdce,a5fe955fe0ga85gdagecegdf,,Pacific Place Theater,9/7/2023
,9/7/2023,Pacific Place Theater,Fun,-$33.84,Inspirus Checking,xxxx0021,Inspirus CU - Bank,9/1/2023,9/3/2023,9ggc75c2fcdbf747f6ebfdaf,8bcf3af8b1g4e6de2fgbgd1e,,Pacific Place Theater     xxx-xxx-4680,9/7/2023
,9/7/2023,Fedex,Misc,-$19.12,Bank of America Visa Signature,xxxx2521,Bank of America,9/1/2023,9/3/2023,0338g2gfd4eba97f2d1f46e3,a5fe955fe0ga85gdagecegdf,,Fedex     xxx-xxx-7837,9/7/2023
,9/7/2023,Lifewise,Insurance,-$241.26,Bank of America Visa Signature,xxxx2521,Bank of America,9/1/2023,9/3/2023,d3e4e7e1f3bcb5081abgc17a,a5fe955fe0ga85gdagecegdf,,Lifewise     xxx-xxx-4691,9/7/2023
,9/6/2023,Blick Art,Hobbies,-$22.30,Inspirus Savings,xxxx0001,Inspirus CU - Bank,9/1/2023,9/3/2023,9529b91d43e9ffg8e3fa5cd6,6f444bde8771fgc0e3cgf538,,Blick Art     xxx-xxx-5030,9/6/2023
,9/6/2023,Renfe,Vacation,-$65.43,Bank of America Visa Signature,xxxx2521,Bank of America,9/1/2023,9/3/2023,1bc8f9be9d6bfe07ad4gca9e,a5fe955fe0ga85gdagecegdf,,Renfe,9/6/2023
,9/6/2023,Allison Staley LMHC,Guidance,-$102.87,Inspirus Savings,xxxx0001,Inspirus CU - Bank,9/1/2023,9/3/2023,ddb37gaga626gffcacdagag2,6f444bde8771fgc0e3cgf538,,Allison Staley LMHC     xxx-xxx-5598,9/6/2023
,9/5/2023,Seattle Sehawks,Fun,-$29.64,Bank of America Visa Signature,xxxx2521,Bank of America,9/1/2023,9/3/2023,ba1ee193cbdgfgf8faf627gb,a5fe955fe0ga85gdagecegdf,,Seattle Sehawks,9/5/2023
